command_lead_way,đưa một mình ra cái ảnh đó,
command_lead_way,đua ô tô đi tham quan nào,
command_lead_way,đưa tao đi tham quan nơi này,
command_lead_way,đưa thầy tế đó,
command_lead_way,đưa thầy tới đó,
command_lead_way,đưa thầy tới đó,
command_lead_way,đưa thầy tới đó,
command_lead_way,đưa thầy tới đó,
command_lead_way,đưa thầy từ đó,
command_lead_way,đưa thầy tuổi đó,
command_lead_way,đưa tô đi tham quan nào,
command_lead_way,đưa tôi đã nói,
command_lead_way,đưa tôi đi để tới các thầy thường,
command_lead_way,đưa tôi đi đến các giải thưởng,
command_lead_way,đưa tôi đi đến tượng bác hồ,
command_lead_way,đưa tôi đi đưa tôi tới chỗ đó,
command_lead_way,đưa tôi đi qua đây nào,
command_lead_way,đưa tôi đi qua đây nào,
command_lead_way,đưa tôi đi qua đây nào,
command_lead_way,đưa tôi đi quanh đây,
command_lead_way,đưa tôi đi quanh đây nào,
command_lead_way,đưa tôi đi quanh đây nào,
command_lead_way,đưa tôi đi quanh đây nào,
command_lead_way,đưa tôi đi quanh đây nào,
command_lead_way,đưa tôi đi quanh đây nè,
command_lead_way,đưa tôi đi tham quan à,
command_lead_way,đưa tôi đi tham quan nào,
command_lead_way,đưa tôi đi tham quan nào,
command_lead_way,đưa tôi đi tham quan nào,
command_lead_way,đưa tôi đi tham quan nào,
command_lead_way,đưa tôi đi tham quan nào,
command_lead_way,đưa tôi đi tham quan nào,
command_lead_way,đưa tôi đi tham quan nào,
command_lead_way,đưa tôi đi tham quan nào,
command_lead_way,đưa tôi đi tham quan nào,
command_lead_way,đưa tôi đi thăm quan nào,
command_lead_way,đưa tôi đi thăm quan nào,
command_lead_way,đưa tôi đi tới các giải thương,
command_lead_way,đưa tôi đi tới các giải thưởng,
command_lead_way,đưa tôi đi tới các giải thưởng,
command_lead_way,đưa tôi đi tới các giải thưởng,
command_lead_way,đưa tôi đi tới các giải thưởng,
command_lead_way,đưa tôi đi tới các giải thưởng,
command_lead_way,đưa tôi đi tới chỗ khác ở các giải thưởng,
command_lead_way,đưa tôi đi tới khác chỗ giải thưởng,
command_lead_way,đưa tôi đi tới tượng bác hồ,
command_lead_way,đưa tôi đi tới tượng bác hồ,
command_lead_way,đưa tôi đi tới tượng bác hồ,
command_lead_way,đưa tôi đi tới tượng bác hồ,
command_lead_way,đưa tôi đi tới tượng bác hồ,
command_lead_way,đưa tôi đi tới tượng bác hồ,
command_lead_way,đưa tôi đi tới tượng bác hồ,
command_lead_way,đưa tôi đi tới tượng bác hồ,
command_lead_way,đưa tôi đi tới về bác hồ,
command_lead_way,đưa tôi đi vòng vòng xem nào,
command_lead_way,đưa tôi đi vòng vòng xem nào,
command_lead_way,đưa tối đợi trâu đó,
command_lead_way,đưa tôi nhà vệ sinh,
command_lead_way,đưa tôi ra,
command_lead_way,đưa tôi ra đó,
command_lead_way,đưa tôi ra đó,
command_lead_way,đưa tôi ra đó,
command_lead_way,đưa tôi ra đó,
command_lead_way,đưa tôi ra đó,
command_lead_way,đưa tôi ra đó,
command_lead_way,đưa tôi tới bác hồ,
command_lead_way,đưa tôi tới chỗ đó,
command_lead_way,đưa tôi tới chỗ đó,
command_lead_way,đưa tôi tới chỗ đó,
command_lead_way,đưa tôi tới chỗ đó,
command_lead_way,đưa tôi tới chỗ đó,
command_lead_way,đưa tôi tới chỗ đó,
command_lead_way,đưa tôi tới chỗ đỏ,
command_lead_way,đưa tôi tới chỗ đỏ,
command_lead_way,đưa tôi tới chợ đó,
command_lead_way,đưa tôi tới chỗ đó đi,
command_lead_way,đưa tôi tới tượng bác hồ,
command_lead_way,đưa từ đó,
command_lead_way,đường cho thấy ra chỗ đó,
command_lead_way,đường đi tới khu trưng bay của đại học quốc gia,
command_lead_way,giận mình đi tới khu trưng bày huân chương của đại học quốc gia,
command_lead_way,giận thấy tới đó,
command_lead_way,giận tôi đi nào,
command_lead_way,giận tôi ra kìa,
command_lead_way,giật mình đi tới khu trưng bày huân chương của đại học quốc gia,
command_lead_way,giờ tôi tên các giải thưởng,
command_lead_way,giới thiệu tới đó,
command_lead_way,gọi mình tới đó,
command_lead_way,gummy bear youtube đẹp quốc gia,
command_lead_way,hai đứa tôi đi thăm quan ơi,
command_lead_way,hai đứa tuổi đi tham quan nơi này,
command_lead_way,hãy đưa tôi đi,
command_lead_way,hãy đưa tôi đi tham quan chỗ này,
command_lead_way,hãy đưa tôi đi tham quan đây này,
command_lead_way,hãy đưa tôi đi tham quan đây này,
command_lead_way,hãy đưa tôi đi tham quan nơi này,
command_lead_way,hãy đưa tôi đi tham quan nơi này,
command_lead_way,hãy đưa tôi đi tham quan nơi này,
command_lead_way,hãy đưa tôi đi tham quan nơi này,
command_lead_way,hãy đưa tôi đi thăm quan ơi,
command_lead_way,hãy đưa tôi đi thông qua nơi này,
command_lead_way,hãy đưa tôi đi thông qua nơi này,
command_lead_way,hãy đưa tôi đi thông qua nơi này,
command_lead_way,hướng dẫn cho tôi,
command_lead_way,hướng dẫn cho tôi,
command_lead_way,hướng dẫn cho tôi đi làm,
command_lead_way,hướng dẫn cho tôi đi nào,
command_lead_way,hướng dẫn cho tôi nào,
command_lead_way,hướng dẫn cho tôi nào,
command_lead_way,hướng dẫn cho tôi nào,
command_lead_way,hướng dẫn cho tôi nào,
command_lead_way,hướng dẫn cho tôi nào,
command_lead_way,hướng dẫn cho tôi nè,
command_lead_way,hướng dẫn hướng dẫn cho tôi nào,
command_lead_way,hướng dẫn tôi đi nào,
command_lead_way,lá mơ chữa bệnh gì,
command_lead_way,lại đưa mình đi,
command_lead_way,làm hướng dẫn mình đến,
command_lead_way,làm món rất mình đi,
command_lead_way,làm ơn dẫn mình đi,
command_lead_way,làm ơn dẫn mình đi,
command_lead_way,làm ơn dẫn mình đi,
command_lead_way,làm ơn dẫn mình đi,
command_lead_way,làm ơn dẫn mình đi,
command_lead_way,làm ơn dẫn mình đi,
command_lead_way,làm ơn dẫn mình đi,
command_lead_way,làm ơn dẫn mình đi,
command_lead_way,làm ơn dẫn mình đi,
command_lead_way,làm ơn dẫn mình đi,
command_lead_way,liên minh tới khu trưng bày huân chương đại học quốc gia đi,
command_lead_way,lô tô đi tham quan nào,
command_lead_way,lửa đỏ,
command_lead_way,mình đi được rồi đó,
command_lead_way,nàng dâu tôi đi một vòng xem sao,
command_lead_way,nào cho tôi đi bộ xem sao,
command_lead_way,nào dẫn tôi đi một vòng xem nào,
command_lead_way,nào dẫn tôi đi một vòng xem sao,
command_lead_way,nào dẫn tôi đi một vòng xem sao,
command_lead_way,nào dẫn tôi đi một vòng xem sao,
command_lead_way,nào dẫn tôi đi một vòng xem sao,
command_lead_way,nào dẫn tôi đi một vòng xem sao,
command_lead_way,nào dẫn tôi đi một vòng xem sao,
command_lead_way,nào dẫn tôi đi một vòng xem sao,
command_lead_way,nào dẫn tôi đi vào xem nào,
command_lead_way,nào dẫn tôi đi vào xem sao,
command_lead_way,nào giờ tôi đi một vòng,
command_lead_way,người ta đi vào xem nào,
command_lead_way,nhắc tôi đi qua chỗ này được không,
command_lead_way,nhắc tôi đi tham quan nào,
command_lead_way,nữ thần đó,
command_lead_way,nữ thần rắn,
command_lead_way,nước cốt từ đó,
command_lead_way,nước một mình giá cả,
command_lead_way,nước ta,
command_lead_way,ô tô đi quanh nơi đây nào,
command_lead_way,ô tô đi tham quan nào,
command_lead_way,ra kia,
command_lead_way,rất mình đi tới khu trưng bày huân chương của đảng,
command_lead_way,rất tối đi chơi nào,
command_lead_way,sen đỏ,
command_lead_way,sơn tây đi tham quan nào,
command_lead_way,tân cổ tới đó,
command_lead_way,tấn công từ đó,
command_lead_way,tân mình đi tới khu trưng bày huân chương của đại học quốc gia,
command_lead_way,tao đi chỗ nào,
command_lead_way,thì tối lai châu,
command_lead_way,thích thì tới đó,
command_lead_way,thôi tao cũng qua nơi này,
command_lead_way,thứ bảy này,
command_lead_way,tin hai đứa mình đi,
command_lead_way,tính tình thì cho số đó,
command_lead_way,tớ muộn ý quanh nơi này,
command_lead_way,tối 1 đi qua nơi này,
command_lead_way,tôi đi qua,
command_lead_way,tôi đi tham quan nào,
command_lead_way,tôi đi tham quan nào,
command_lead_way,tôi đi tới tượng bác hồ,
command_lead_way,tôi muốn đi qua nơi này,
command_lead_way,tôi muốn đi qua nơi này,
command_lead_way,tôi muốn đi qua nơi này,
command_lead_way,tôi muốn đi qua nơi này,
command_lead_way,tôi muốn đi qua nơi này,
command_lead_way,tôi muốn đi qua nơi này,
command_lead_way,tôi muốn đi qua nơi này,
command_lead_way,tôi muốn đi qua nơi này,
command_lead_way,tôi muốn đi qua nơi này,
command_lead_way,tôi muốn đi quanh đây này,
command_lead_way,tôi muốn đi quanh nơi này,
command_lead_way,tôi muốn đi quay lưng,
command_lead_way,tôi ra chỗ kia,
command_lead_way,tôi tham quan nào,
command_lead_way,tôi thapki,
command_lead_way,trữ tình mp3,
command_lead_way,từ từ ra đó,
command_lead_way,từ từ tượng bác hồ,
command_lead_way,từng đi quanh nơi này,
command_lead_way,uốn quanh nơi này,
command_lead_way,vẫn cố thân đê,
command_lead_way,vẫn thấy đó,
command_lead_way,vẫn thấy tớ đó,
command_lead_way,xe đời mới,
command_lead_way,xem bóng đá trực tuyến,
command_lead_way,xem sao,
command_lead_way,xin hãy đưa cho mình đi,
command_lead_way,xin hãy đưa mình,
command_lead_way,xin hãy đưa mình,
command_lead_way,xin hãy đưa mình đi,
command_lead_way,xin hãy đưa mình đi,
command_lead_way,xin hãy đưa mình đi,
command_lead_way,xin hãy đưa mình đi,
command_lead_way,xin hãy đưa mình đi,
command_lead_way,xin hãy đưa mình đi,
command_lead_way,xin hãy đưa mình đi,
command_lead_way,youtube đi nào,
greeting,21,
greeting,6 +,
greeting,aerobic,
greeting,aerobic,
greeting,aerobic,
greeting,aerobic,
greeting,aroma,
greeting,bạn cho mình hỏi một câu có được không,
greeting,bao tử,
greeting,cảm ứng robot,
greeting,cao,
greeting,câu hỏi ơi,
greeting,chào vợ,
greeting,cho cậu,
greeting,chó robot,
greeting,chọc cậu,
greeting,croatia ơi,
greeting,cứ facebook,
greeting,cũng được làm quen với bạn,
greeting,dấu một ơi,
greeting,rất vui được làm quen với bạn,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,robot,
greeting,rủ một ơi,
greeting,sao cậu,
greeting,sinh học một chút,
greeting,số điện thoại,
greeting,số điện thoại một chút với,
greeting,sức mạnh được làm quen với bạn,
greeting,tất cả những cánh hoa rơi,
greeting,tên của bạn là gì,
greeting,thay đổi,
greeting,thú robot,
greeting,tính đào tạo,
greeting,tôi đi tham quan cho ăn,
greeting,tôi muốn ở,
greeting,trợ thủ môn,
greeting,trong showbiz,
greeting,xử lý máy nhiệt hello,
greeting,yêu beat,
introduce,7m,
introduce,adiva,
introduce,ai là người đặt tên cho,
introduce,ai là người đặt tên cho,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người đặt tên cho bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn,
introduce,ai là người tạo ra bạn thế,
introduce,ai là người tạo ra bạn vậy,
introduce,ai làm ra bán,
introduce,ai làm ra bạn,
introduce,ai làm ra bạn,
introduce,ai làm ra bạn,
introduce,ai tạo ra bạn,
introduce,ai tạo ra bạn,
introduce,ai tạo ra bạn,
introduce,ai tạo ra bạn,
introduce,ai tạo ra bạn,
introduce,ai tạo ra bạn,
introduce,ai tạo ra bạn,
introduce,ai tạo ra bạn,
introduce,ai tạo ra bạn,
introduce,ai tạo ra mà,
introduce,ai tạo ra máy,
introduce,ai tạo ra mày,
introduce,ai tạo ra mày,
introduce,ăn cò biết không,
introduce,ăn liền cho bạn,
introduce,anh đang ra bạn,
introduce,anh làm sao bạn,
introduce,anh làm sao bạn,
introduce,bà có biết không,
introduce,bà con không,
introduce,bà đã,
introduce,ba là ai,
introduce,bà là cái gì thế,
introduce,bà lái vậy,
introduce,bà thế ăn mòn,
introduce,bài viết chuẩn như,
introduce,bạn anh thế,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn bao nhiêu tuổi,
introduce,bạn cao bao nhiêu,
introduce,bạn cao bao nhiêu,
introduce,bạn cao bao nhiêu,
introduce,bạn cao bao nhiêu,
introduce,bạn có anh chị em gì,
introduce,bạn có anh chị em gì không,
introduce,bán cò bay,
introduce,bạn có bay được,
introduce,bạn có bay được không,
introduce,bạn có bay được không,
introduce,bạn có biết hát,
introduce,bạn có biết hát không,
introduce,bạn có biết hát không,
introduce,bạn có biết hát không,
introduce,bạn có biết làm được nhà,
introduce,bạn có biết làm việc nhà,
introduce,bạn có biết làm việc nhà không,
introduce,bạn có biết tiết không,
introduce,bạn có biết viết không,
introduce,bạn có biết viết không,
introduce,bạn có chỉ số eq,
introduce,bạn có chỉ số eq,
introduce,bạn có spa,
introduce,bạn có thể làm được gì,
introduce,bạn có thể làm những gì,
introduce,bạn có thể nấu ăn,
introduce,bạn có thể nấu ăn không,
introduce,bạn có thể nấu ăn không,
introduce,bạn có thể nói,
introduce,bạn có thì đọc sách không,
introduce,bạn có thích,
introduce,bạn có thích chơi,
introduce,bạn có thích chơi game không,
introduce,bạn có thích chơi game không,
introduce,bạn có thích gà không,
introduce,bạn có thích rán không,
introduce,bạn có thích sơn tùng,
introduce,bạn có thích sơn tùng,
introduce,bạn có thích tập thể dục,
introduce,bạn có thích tập thể dục,
introduce,bạn có thích xem bóng đá,
introduce,bạn có thích xem bóng đá không,
introduce,bạn có thích xem đá bóng,
introduce,bạn con smart,
introduce,bán còn sở cái gì,
introduce,bạn còn sợ cái gì không,
introduce,bảng xếp hạng vô địch,
introduce,bao nhiêu tuổi,
introduce,báo thức,
introduce,báo thức làm được những gì,
introduce,cá gì bạn yêu thích là ai đó là người như thế,
introduce,cá gì bạn yêu thích là ai đó là người như thế nào,
introduce,ca sĩ bạn yêu thích mà đó là người như thế nào,
introduce,các bạn,
introduce,cái gì thế,
introduce,cao bao nhiêu,
introduce,cầu thủ nào,
introduce,cầu thủ nào bạn yêu thích nhất,
introduce,cầu thủ nào bạn yêu thích nhất,
introduce,cho mình vẽ về bố mẹ,
introduce,có thể nó ăn không,
introduce,con gees,
introduce,dạy trẻ về bạn đi,
introduce,đi ngủ lúc mấy giờ,
introduce,ê bà là ai,
introduce,gà rán,
introduce,gia đình bạn có mấy,
introduce,gia đình bạn có mấy người,
introduce,gia đình bạn có mấy người,
introduce,gia đình của bạn có mấy người,
introduce,giải thích của bạn là gì,
introduce,giới thiệu bạn đi,
introduce,giới thiệu khởi my,
introduce,giới thiệu về ba đi,
introduce,giới thiệu về bạn,
introduce,giới thiệu về bạn,
introduce,giới thiệu về bạn đi,
introduce,giới thiệu về bạn đi,
introduce,giới thiệu về bạn đi,
introduce,giới thiệu về bạn đi,
introduce,giới thiệu về bạn đi,
introduce,giới thiệu về bạn đi,
introduce,giới thiệu về bạn đi,
introduce,giới thiệu về bản thân,
introduce,giới thiệu về bản thân,
introduce,giới thiệu về bản thân,
introduce,giới thiệu về bản thân bạn đi,
introduce,giới thiệu về bản thân bạn đi,
introduce,giới thiệu về bản thân đi,
introduce,giới thiệu về bản thân đi,
introduce,giới thiệu về bản thân đi,
introduce,giới thiệu về bản thân đi,
introduce,giới thiệu về bản thân đi,
introduce,giới thiệu về bản thân đi,
introduce,giới thiệu về bản thân đi,
introduce,giới thiệu về bản tin,
introduce,gọi điện ra thì đã thích ăn cái gì,
introduce,gọi là gì,
introduce,gửi thiệu về bạn đi,
introduce,hai người tạo ra bạn,
introduce,hãy cho tôi biết số đo 3 vòng của bạn,
introduce,hãy cho tôi biết số đo 3 vòng của bạn,
introduce,hãy cho tôi biết số đo bảo bạn,
introduce,hãy kể tên một vài loại món ăn bạn,
introduce,hãy kể tên một vài món ăn bạn thích,
introduce,hãy kể tên một vài món ăn mà bà,
introduce,kể cho mình nghe tên một vài loại mỹ phẩm bạn thường dùng,
introduce,kể cho mình nghe về bố mẹ,
introduce,kể cho mình nghe về bố mẹ,
introduce,làm gì lúc rảnh,
introduce,mẹ thằng,
introduce,mẹ thằng nào,
introduce,một vài món ăn mà,
introduce,mỹ là ai rứa,
introduce,phải làm là bạn,
introduce,sở thích,
introduce,sở thích của bạn là gì,
introduce,sở thích của bạn là gì,
introduce,tang môn chi rứa,
ask_what,trong lại 1.0 là cái
ask_what,đây là màu gì
ask_what,thứ trong thùng kín là cái gì thế
ask_what,bức ảnh này nói về cái gì
ask_what,những người trong tranh đang làm gì
ask_what,mật khẩu wifi phòng truyền thống là gì
ask_what,vẫn trâu này là cái gì
ask_what,cái gì kia
ask_what,trong ảnh một chấm không là cái gì vậy
ask_what,đây là màu gì
ask_what,đây là cái gì
ask_what,giải thưởng này là gì
ask_what,đây là cái gì
ask_what,những người trong tay đang làm gì
ask_what,bến xe này nói về cái gì
ask_what,cái gì kìa
ask_what,kia là cái gì
ask_what,mật khẩu wifi phòng truyền thống là gì
ask_what,vật này là cái gì vậy
ask_what,này nói về cái gì
ask_what,bức tranh này nói về cái gì
ask_what,đây là cái gì
ask_what,ảnh này nói về vấn đề gì vậy
ask_what,giải thưởng này là gì
ask_what,đây là cái gì
ask_what,đây là cái gì
ask_what,thứ trong thùng kín là cái gì thế
ask_what,tháng này nói về vấn đề gì
ask_what,bốn chỗ này là cái gì
ask_what,vật này là cái gì vậy
chat,bạn có người yêu chưa
chat,1 + 1
chat,bạn có thể hát một bài
chat,ngoài nói ra bạn có làm được thứ gì khác không
chat,bạn ăn cơm chưa
chat,bạn thích làm gì
chat,1 + 1 =
chat,bạn biết ai không
chat,bạn có yêu tôi không
chat,ngoài nói ra bạn có thể là một thứ gì khác không
chat,bạn có sở thích gì không
chat,chỉ số iq của bạn là bao nhiêu
chat,bạn có thể hát một bài không
chat,bạn thích làm gì
chat,đoán xem tôi có gì
chat,thời tiết hôm nay thế nào
chat,bạn là trai hay gái
chat,bạn thử kể một câu chuyện ma
chat,bạn có bằng cấp gì không
chat,bạn là trai hay gái
chat,bạn có người yêu chưa
chat,bạn có yêu tôi không
chat,chỉ số iq của bạn là bao nhiêu
chat,bạn có bằng cấp gì không
chat,thời tiết hôm nay thế nào
chat,bạn thử kể một câu chuyện ma
chat,bạn ăn cơm
chat,bạn có sở thích gì không
chat,biết ai không
chat,hôm nay bạn thế
chat,goodbye
chat,bạn có tiền
chat,bản thân tôi có
chat,hôm nay bạn thế nào
chat,bạn có tiền
greeting,alo
greeting,rất hân hạnh được làm quen
greeting,chào mừng
greeting,hello
greeting,morning
greeting,kính chào
greeting,robot
greeting,robot
greeting,xin chào
greeting,sao
greeting,cho mình hỏi
greeting,chào buổi sáng
greeting,chào em
greeting,rất vui được làm quen
greeting,sao vậy chiều
greeting,cho mình hỏi
greeting,xin chào bạn
greeting,ngày
greeting,robot
greeting,sao vậy
greeting,robot chơi
greeting,kính chào
greeting,xin chào
greeting,chào buổi chiều
greeting,sao
greeting,shin
greeting,robot
greeting,chào mừng
greeting,robot
greeting,good morning
greeting,hello
greeting,robot
greeting,rất vui được làm quen
greeting,chào
greeting,hey
greeting,xin chào bạn
greeting,hey
greeting,nay
greeting,chào
greeting,chào cậu
greeting,chào bạn
greeting,chào mừng robot
greeting,xin chào
greeting,chào mừng robot
ask_where,đại học quốc gia hà nội được xây dựng lại ở đâu vào năm 2004
ask_where,lối ra ở chỗ nào
ask_where,hội chợ quốc tế việt nam học lần thứ 5 với chủ đề phát triển bền vững trong bối cảnh biến đổi toàn cầu diễn ra ở đâu
ask_where,cách danh hiệu của trường ở đâu
ask_where,hội thảo quốc tế việt nam học tổ lần thứ 5 được tổ chức ở địa điểm
ask_where,nhà vệ sinh ở hướng nào
ask_where,diễn đàn bốn đại học chủ chốt đông á tổ chức tại đâu năm 201
ask_where,tòa nhà điều hành ở đâu
ask_where,lễ khai giảng năm học đầu tiên của đại học quốc gia việt nam được tổ chức ở đâu
ask_where,tòa nhà điều hành nằm ở vị trí nào
ask_where,đại tướng võ nguyên giáp đã từng học tập ở đâu
ask_where,hội thảo quốc tế việt nam học lần thứ 5 với chủ đề phát triển bền vững trong bối cảnh biến đổi toàn cầu diễn ra ở đâu
ask_where,các danh hiệu của trường ở
ask_where,nguyên tổng bí thư trường trinh từng là cựu sinh viên ở đâu
ask_where,hội thảo quốc tế về biến đổi khí hậu do tổ chức ipcc thuộc liên hợp quốc được tổ chức tại đâu
ask_where,đây là đâu
ask_where,diễn đàn bún đại học chủ chốt đông á tổ chức tại đâu năm 2016
ask_where,hội thảo quốc tế về biến đổi khí hậu do tổ chức ipcc thuộc liên hợp quốc được tổ chức tại nơi nào
ask_where,bức ảnh được chụp ở đâu
ask_where,lối ra ở đâu
ask_where,bức ảnh được chụp ở đâu
ask_where,đây là đâu
ask_where,đại tướng võ nguyên giáp đã từng học tập ở đâu
ask_where,nhà vệ sinh ở đâu
ask_where,tòa nhà điều hành nằm ở vị trí nào
ask_where,nguyên tổng bí thư trường trinh từng là cựu sinh viên ở
ask_where,lối ra ở đâu
ask_where,lối ra ở chỗ nào
ask_where,tòa nhà điều hành ở đâu
ask_where,nhà vệ sinh ở đâu
ask_where,hội thảo quốc tế việt nam học lần thứ 5 được tổ chức ở địa điểm nào
ask_where,lễ khai giảng năm học đầu tiên của đại học quốc gia việt nam được tổ chức ở đâu
ask_where,nhà vệ sinh ở hướng nào
ask_where,đại học quốc gia hà nội được xây dựng lại ở đâu vào năm 2014
ask_who,gia lai
ask_who,nhân vật nào đang đứng trong ảnh
ask_who,bạn kia là ai
ask_who,ai kia
ask_who,ai là người trong ảnh
ask_who,ai là người trong ảnh kia
ask_who,thầy tùng là ai
ask_who,ai đã nói thế
ask_who,người trên ảnh là ai
ask_who,ai là người vui tính nhất mà bạn đã từng gặp
ask_who,ai đang đứng cho bạn kia
ask_who,ai là nhân vật chính trong bức tranh này
ask_who,bạn kia là ai
ask_who,ai kia
ask_who,cô bé là ai
ask_who,người trên ảnh là ai
ask_who,người kia là ai
ask_who,người kia là ai
ask_who,người trong ảnh kia là ai
ask_who,ai là nữ giảng viên xinh nhất đại học công nghệ
ask_who,thầy tùng là ai
ask_who,người trong ảnh kia là ai
ask_who,ai là nữ giảng viên hot nhất đại học công nghệ
ask_who,đây là ai
ask_who,ai là nam diễn viên đẹp trai nhất đại học công nghệ
ask_who,ai là nam diễn viên đẹp trai nhất đại học công nghệ
ask_who,ai là nhân vật chính trong bức tranh này
ask_who,hiệu trưởng trường đại học công nghệ hiện nay là ai
ask_who,ai đang đứng trong ảnh kia
ask_who,cô vân là ai
ask_who,đây rồi
ask_who,nhân vật nào đang đứng sau khoảng
ask_who,ai đã nói thế
ask_who,hiệu trưởng trường đại học công nghệ hiện nay là ai
ask_who,ai là người trong ảnh
ask_who,ai là người vui tính nhất mà bạn đã từng gặp
ask_who,ai là người trong ảnh kia
ask_who,kia là ai
command_lead_way,chỉ đường cho tôi
command_lead_way,xin hãy đưa bình
command_lead_way,dẫn đường cho tôi
command_lead_way,hướng dẫn cho tôi
command_lead_way,cho tôi đi tham quan nào
command_lead_way,chỉ đường cho mình đi
command_lead_way,dẫn đường cho mình đi
command_lead_way,đưa tôi ra đó
command_lead_way,chỉ đường cho tôi đến nhà vệ sinh
command_lead_way,cùng đi nhé
command_lead_way,cho tôi từ chỗ đó
command_lead_way,dẫn tôi rocky
command_lead_way,dẫn đường cho tôi đi
command_lead_way,mơ thấy rồi đó
command_lead_way,chị tôi ra chỗ đó
command_lead_way,cho tôi từ chỗ đó
command_lead_way,hãy cho tôi đi tham quan ơi
command_lead_way,dẫn đường cho thời gian số bức ảnh này
command_lead_way,cho tôi đi một vòng xem nào
command_lead_way,đưa tôi đi quanh đây
command_lead_way,tôi muốn đi qua nơi này
command_lead_way,xin hãy đưa
command_lead_way,cho tôi sao đó
command_lead_way,đi chơi một chút thì sao nhỉ
command_lead_way,bạn có thể dẫn tôi đi qua số này được
command_lead_way,tôi đi tham quan nào
command_lead_way,chị tôi ra chỗ đó
command_lead_way,chỉ đường cho tôi đến nhà vệ sinh nào
command_lead_way,dẫn tôi đi nào
command_lead_way,cho tôi đi tới các giải thưởng
command_lead_way,sau khi ra sổ đỏ
command_lead_way,hướng dẫn cho tôi
command_lead_way,đưa tôi đi quanh đây nào
command_lead_way,chỉ đường cho mình đi
command_lead_way,làm ơn dẫn mi
command_lead_way,đang tới đó
command_lead_way,dẫn đường cho thời gian cho
command_lead_way,cho tôi ra đó
command_lead_way,cho tôi đi tới tượng bác hồ
command_lead_way,dẫn đường cho thấy dân số bức ảnh
command_lead_way,đưa bọn mình tới đó
command_lead_way,đưa tôi đi tới tượng bác hồ
command_lead_way,đào dẫn ta đi một vòng xem sao
command_lead_way,dân mình đi tới khu sinh thái nguyên chương của đại học quốc gia
command_lead_way,dẫn tôi đi tham quan nào
command_lead_way,hãy đưa tôi đi tham quan nơi này
command_lead_way,nào diễn ra đây một lần xem sao
command_lead_way,đưa tôi đến nhà vệ sinh
command_lead_way,cho tôi đến nỗi ra
command_lead_way,đưa tôi đến nhà vệ sinh
command_lead_way,làm ơn dẫn mình đi
command_lead_way,dẫn đường cho mình đi
command_lead_way,dẫn cô tới đó
command_lead_way,dẫn tôi đi tham quan
command_lead_way,bạn có thể dẫn tôi đi qua chỗ này được
command_lead_way,tính tôi đi chơi nào
command_lead_way,chỉ đường cho tôi
command_lead_way,đưa bạn mình ra cái ảnh
command_lead_way,đi chơi một chút thì sao
command_lead_way,đưa tôi đi từ các giải thi
command_lead_way,đưa tôi đến lối ra
command_lead_way,hướng dẫn cho tôi
command_lead_way,dẫn tôi đi nào
command_lead_way,dẫn cô tới đó
command_lead_way,đưa tôi đi một vòng xem
command_lead_way,dẫn tôi ra kia
command_lead_way,chị tôi ra chỗ đó
command_lead_way,để bọn mình tới đó
command_lead_way,đưa thấy tới đó
command_lead_way,dẫn đường cho thời gian số đó
command_lead_way,chị tôi ra chỗ đó
command_lead_way,dẫn tôi đi chơi
command_lead_way,cho tôi ra chỗ kia
command_lead_way,cùng đi
command_lead_way,cho tôi ra chỗ kia
command_lead_way,tôi muốn đi qua nơi này
